triplet_id,sample_id,difficulty,architecture,ref_64_path,ref_128_path,pos_64_path,pos_128_path,neg_64_path,neg_128_path,pos_ncc,neg_ncc,pos_error,neg_error,gt_x,gt_y
1546,362,Hard,finfet_10nm,data/hcr_train\triplets\01546_ref_64.npy,data/hcr_train\triplets\01546_ref_128.npy,data/hcr_train\triplets\01546_pos_64.npy,data/hcr_train\triplets\01546_pos_128.npy,data/hcr_train\triplets\01546_neg_64.npy,data/hcr_train\triplets\01546_neg_128.npy,0.761,0.7567,2.93,25.1,428.9,838.4
1547,362,Hard,finfet_10nm,data/hcr_train\triplets\01547_ref_64.npy,data/hcr_train\triplets\01547_ref_128.npy,data/hcr_train\triplets\01547_pos_64.npy,data/hcr_train\triplets\01547_pos_128.npy,data/hcr_train\triplets\01547_neg_64.npy,data/hcr_train\triplets\01547_neg_128.npy,0.761,0.7543,2.93,86.9,428.9,838.4
1548,362,Hard,finfet_10nm,data/hcr_train\triplets\01548_ref_64.npy,data/hcr_train\triplets\01548_ref_128.npy,data/hcr_train\triplets\01548_pos_64.npy,data/hcr_train\triplets\01548_pos_128.npy,data/hcr_train\triplets\01548_neg_64.npy,data/hcr_train\triplets\01548_neg_128.npy,0.761,0.7528,2.93,58.9,428.9,838.4
1549,362,Hard,finfet_10nm,data/hcr_train\triplets\01549_ref_64.npy,data/hcr_train\triplets\01549_ref_128.npy,data/hcr_train\triplets\01549_pos_64.npy,data/hcr_train\triplets\01549_pos_128.npy,data/hcr_train\triplets\01549_neg_64.npy,data/hcr_train\triplets\01549_neg_128.npy,0.761,0.7447,2.93,30.9,428.9,838.4
1550,364,Easy,dram_1x,data/hcr_train\triplets\01550_ref_64.npy,data/hcr_train\triplets\01550_ref_128.npy,data/hcr_train\triplets\01550_pos_64.npy,data/hcr_train\triplets\01550_pos_128.npy,data/hcr_train\triplets\01550_neg_64.npy,data/hcr_train\triplets\01550_neg_128.npy,0.9226,0.5032,0.76,12.72,272.7,864.7
1551,364,Easy,dram_1x,data/hcr_train\triplets\01551_ref_64.npy,data/hcr_train\triplets\01551_ref_128.npy,data/hcr_train\triplets\01551_pos_64.npy,data/hcr_train\triplets\01551_pos_128.npy,data/hcr_train\triplets\01551_neg_64.npy,data/hcr_train\triplets\01551_neg_128.npy,0.9226,0.4807,0.76,593.32,272.7,864.7
1552,364,Easy,dram_1x,data/hcr_train\triplets\01552_ref_64.npy,data/hcr_train\triplets\01552_ref_128.npy,data/hcr_train\triplets\01552_pos_64.npy,data/hcr_train\triplets\01552_pos_128.npy,data/hcr_train\triplets\01552_neg_64.npy,data/hcr_train\triplets\01552_neg_128.npy,0.9226,0.4611,0.76,14.32,272.7,864.7
1553,364,Easy,dram_1x,data/hcr_train\triplets\01553_ref_64.npy,data/hcr_train\triplets\01553_ref_128.npy,data/hcr_train\triplets\01553_pos_64.npy,data/hcr_train\triplets\01553_pos_128.npy,data/hcr_train\triplets\01553_neg_64.npy,data/hcr_train\triplets\01553_neg_128.npy,0.9226,0.4604,0.76,108.7,272.7,864.7
1554,364,Easy,dram_1x,data/hcr_train\triplets\01554_ref_64.npy,data/hcr_train\triplets\01554_ref_128.npy,data/hcr_train\triplets\01554_pos_64.npy,data/hcr_train\triplets\01554_pos_128.npy,data/hcr_train\triplets\01554_neg_64.npy,data/hcr_train\triplets\01554_neg_128.npy,0.9226,0.4583,0.76,58.3,272.7,864.7
1555,365,Medium,dram_dense,data/hcr_train\triplets\01555_ref_64.npy,data/hcr_train\triplets\01555_ref_128.npy,data/hcr_train\triplets\01555_pos_64.npy,data/hcr_train\triplets\01555_pos_128.npy,data/hcr_train\triplets\01555_neg_64.npy,data/hcr_train\triplets\01555_neg_128.npy,0.8471,0.8295,1.0,135.0,188.0,640.9
1556,365,Medium,dram_dense,data/hcr_train\triplets\01556_ref_64.npy,data/hcr_train\triplets\01556_ref_128.npy,data/hcr_train\triplets\01556_pos_64.npy,data/hcr_train\triplets\01556_pos_128.npy,data/hcr_train\triplets\01556_neg_64.npy,data/hcr_train\triplets\01556_neg_128.npy,0.8471,0.8264,1.0,39.0,188.0,640.9
1557,365,Medium,dram_dense,data/hcr_train\triplets\01557_ref_64.npy,data/hcr_train\triplets\01557_ref_128.npy,data/hcr_train\triplets\01557_pos_64.npy,data/hcr_train\triplets\01557_pos_128.npy,data/hcr_train\triplets\01557_neg_64.npy,data/hcr_train\triplets\01557_neg_128.npy,0.8471,0.8237,1.0,20.0,188.0,640.9
1558,365,Medium,dram_dense,data/hcr_train\triplets\01558_ref_64.npy,data/hcr_train\triplets\01558_ref_128.npy,data/hcr_train\triplets\01558_pos_64.npy,data/hcr_train\triplets\01558_pos_128.npy,data/hcr_train\triplets\01558_neg_64.npy,data/hcr_train\triplets\01558_neg_128.npy,0.8471,0.8213,1.0,18.0,188.0,640.9
1559,365,Medium,dram_dense,data/hcr_train\triplets\01559_ref_64.npy,data/hcr_train\triplets\01559_ref_128.npy,data/hcr_train\triplets\01559_pos_64.npy,data/hcr_train\triplets\01559_pos_128.npy,data/hcr_train\triplets\01559_neg_64.npy,data/hcr_train\triplets\01559_neg_128.npy,0.8471,0.8204,1.0,51.11,188.0,640.9
1560,366,Hard,finfet_10nm,data/hcr_train\triplets\01560_ref_64.npy,data/hcr_train\triplets\01560_ref_128.npy,data/hcr_train\triplets\01560_pos_64.npy,data/hcr_train\triplets\01560_pos_128.npy,data/hcr_train\triplets\01560_neg_64.npy,data/hcr_train\triplets\01560_neg_128.npy,0.7322,0.7211,1.12,36.51,590.0,350.5
1561,366,Hard,finfet_10nm,data/hcr_train\triplets\01561_ref_64.npy,data/hcr_train\triplets\01561_ref_128.npy,data/hcr_train\triplets\01561_pos_64.npy,data/hcr_train\triplets\01561_pos_128.npy,data/hcr_train\triplets\01561_neg_64.npy,data/hcr_train\triplets\01561_neg_128.npy,0.7322,0.6988,1.12,72.51,590.0,350.5
1562,366,Hard,finfet_10nm,data/hcr_train\triplets\01562_ref_64.npy,data/hcr_train\triplets\01562_ref_128.npy,data/hcr_train\triplets\01562_pos_64.npy,data/hcr_train\triplets\01562_pos_128.npy,data/hcr_train\triplets\01562_neg_64.npy,data/hcr_train\triplets\01562_neg_128.npy,0.7322,0.6962,1.12,144.5,590.0,350.5
1563,366,Hard,finfet_10nm,data/hcr_train\triplets\01563_ref_64.npy,data/hcr_train\triplets\01563_ref_128.npy,data/hcr_train\triplets\01563_pos_64.npy,data/hcr_train\triplets\01563_pos_128.npy,data/hcr_train\triplets\01563_neg_64.npy,data/hcr_train\triplets\01563_neg_128.npy,0.7322,0.6909,1.12,108.5,590.0,350.5
1564,366,Hard,finfet_10nm,data/hcr_train\triplets\01564_ref_64.npy,data/hcr_train\triplets\01564_ref_128.npy,data/hcr_train\triplets\01564_pos_64.npy,data/hcr_train\triplets\01564_pos_128.npy,data/hcr_train\triplets\01564_neg_64.npy,data/hcr_train\triplets\01564_neg_128.npy,0.7322,0.636,1.12,360.5,590.0,350.5
1565,367,Adversarial,finfet_7nm,data/hcr_train\triplets\01565_ref_64.npy,data/hcr_train\triplets\01565_ref_128.npy,data/hcr_train\triplets\01565_pos_64.npy,data/hcr_train\triplets\01565_pos_128.npy,data/hcr_train\triplets\01565_neg_64.npy,data/hcr_train\triplets\01565_neg_128.npy,0.3454,0.2644,3.41,414.48,588.4,551.3
1566,367,Adversarial,finfet_7nm,data/hcr_train\triplets\01566_ref_64.npy,data/hcr_train\triplets\01566_ref_128.npy,data/hcr_train\triplets\01566_pos_64.npy,data/hcr_train\triplets\01566_pos_128.npy,data/hcr_train\triplets\01566_neg_64.npy,data/hcr_train\triplets\01566_neg_128.npy,0.3454,0.2353,3.41,67.6,588.4,551.3
1567,367,Adversarial,finfet_7nm,data/hcr_train\triplets\01567_ref_64.npy,data/hcr_train\triplets\01567_ref_128.npy,data/hcr_train\triplets\01567_pos_64.npy,data/hcr_train\triplets\01567_pos_128.npy,data/hcr_train\triplets\01567_neg_64.npy,data/hcr_train\triplets\01567_neg_128.npy,0.3454,0.2351,3.41,11.6,588.4,551.3
1568,367,Adversarial,finfet_7nm,data/hcr_train\triplets\01568_ref_64.npy,data/hcr_train\triplets\01568_ref_128.npy,data/hcr_train\triplets\01568_pos_64.npy,data/hcr_train\triplets\01568_pos_128.npy,data/hcr_train\triplets\01568_neg_64.npy,data/hcr_train\triplets\01568_neg_128.npy,0.3454,0.2341,3.41,52.6,588.4,551.3
1569,367,Adversarial,finfet_7nm,data/hcr_train\triplets\01569_ref_64.npy,data/hcr_train\triplets\01569_ref_128.npy,data/hcr_train\triplets\01569_pos_64.npy,data/hcr_train\triplets\01569_pos_128.npy,data/hcr_train\triplets\01569_neg_64.npy,data/hcr_train\triplets\01569_neg_128.npy,0.3454,0.2316,3.41,291.62,588.4,551.3
1570,368,Easy,dram_1x,data/hcr_train\triplets\01570_ref_64.npy,data/hcr_train\triplets\01570_ref_128.npy,data/hcr_train\triplets\01570_pos_64.npy,data/hcr_train\triplets\01570_pos_128.npy,data/hcr_train\triplets\01570_neg_64.npy,data/hcr_train\triplets\01570_neg_128.npy,0.9546,0.9397,0.6,43.6,697.6,879.0
1571,368,Easy,dram_1x,data/hcr_train\triplets\01571_ref_64.npy,data/hcr_train\triplets\01571_ref_128.npy,data/hcr_train\triplets\01571_pos_64.npy,data/hcr_train\triplets\01571_pos_128.npy,data/hcr_train\triplets\01571_neg_64.npy,data/hcr_train\triplets\01571_neg_128.npy,0.9546,0.9229,0.6,21.4,697.6,879.0
1572,368,Easy,dram_1x,data/hcr_train\triplets\01572_ref_64.npy,data/hcr_train\triplets\01572_ref_128.npy,data/hcr_train\triplets\01572_pos_64.npy,data/hcr_train\triplets\01572_pos_128.npy,data/hcr_train\triplets\01572_neg_64.npy,data/hcr_train\triplets\01572_neg_128.npy,0.9546,0.9198,0.6,42.4,697.6,879.0
1573,368,Easy,dram_1x,data/hcr_train\triplets\01573_ref_64.npy,data/hcr_train\triplets\01573_ref_128.npy,data/hcr_train\triplets\01573_pos_64.npy,data/hcr_train\triplets\01573_pos_128.npy,data/hcr_train\triplets\01573_neg_64.npy,data/hcr_train\triplets\01573_neg_128.npy,0.9546,0.9154,0.6,64.4,697.6,879.0
1574,368,Easy,dram_1x,data/hcr_train\triplets\01574_ref_64.npy,data/hcr_train\triplets\01574_ref_128.npy,data/hcr_train\triplets\01574_pos_64.npy,data/hcr_train\triplets\01574_pos_128.npy,data/hcr_train\triplets\01574_neg_64.npy,data/hcr_train\triplets\01574_neg_128.npy,0.9546,0.9025,0.6,85.4,697.6,879.0
1575,369,Medium,dram_dense,data/hcr_train\triplets\01575_ref_64.npy,data/hcr_train\triplets\01575_ref_128.npy,data/hcr_train\triplets\01575_pos_64.npy,data/hcr_train\triplets\01575_pos_128.npy,data/hcr_train\triplets\01575_neg_64.npy,data/hcr_train\triplets\01575_neg_128.npy,0.9065,0.8659,0.1,43.0,561.1,106.0
1576,369,Medium,dram_dense,data/hcr_train\triplets\01576_ref_64.npy,data/hcr_train\triplets\01576_ref_128.npy,data/hcr_train\triplets\01576_pos_64.npy,data/hcr_train\triplets\01576_pos_128.npy,data/hcr_train\triplets\01576_neg_64.npy,data/hcr_train\triplets\01576_neg_128.npy,0.9065,0.8563,0.1,72.0,561.1,106.0
1577,369,Medium,dram_dense,data/hcr_train\triplets\01577_ref_64.npy,data/hcr_train\triplets\01577_ref_128.npy,data/hcr_train\triplets\01577_pos_64.npy,data/hcr_train\triplets\01577_pos_128.npy,data/hcr_train\triplets\01577_neg_64.npy,data/hcr_train\triplets\01577_neg_128.npy,0.9065,0.8501,0.1,29.0,561.1,106.0
1578,369,Medium,dram_dense,data/hcr_train\triplets\01578_ref_64.npy,data/hcr_train\triplets\01578_ref_128.npy,data/hcr_train\triplets\01578_pos_64.npy,data/hcr_train\triplets\01578_pos_128.npy,data/hcr_train\triplets\01578_neg_64.npy,data/hcr_train\triplets\01578_neg_128.npy,0.9065,0.85,0.1,29.0,561.1,106.0
1579,369,Medium,dram_dense,data/hcr_train\triplets\01579_ref_64.npy,data/hcr_train\triplets\01579_ref_128.npy,data/hcr_train\triplets\01579_pos_64.npy,data/hcr_train\triplets\01579_pos_128.npy,data/hcr_train\triplets\01579_neg_64.npy,data/hcr_train\triplets\01579_neg_128.npy,0.9065,0.8477,0.1,14.0,561.1,106.0
1580,370,Hard,finfet_10nm,data/hcr_train\triplets\01580_ref_64.npy,data/hcr_train\triplets\01580_ref_128.npy,data/hcr_train\triplets\01580_pos_64.npy,data/hcr_train\triplets\01580_pos_128.npy,data/hcr_train\triplets\01580_neg_64.npy,data/hcr_train\triplets\01580_neg_128.npy,0.7405,0.733,0.91,16.9,165.9,232.9
1581,370,Hard,finfet_10nm,data/hcr_train\triplets\01581_ref_64.npy,data/hcr_train\triplets\01581_ref_128.npy,data/hcr_train\triplets\01581_pos_64.npy,data/hcr_train\triplets\01581_pos_128.npy,data/hcr_train\triplets\01581_neg_64.npy,data/hcr_train\triplets\01581_neg_128.npy,0.7405,0.7326,0.91,15.1,165.9,232.9
1582,370,Hard,finfet_10nm,data/hcr_train\triplets\01582_ref_64.npy,data/hcr_train\triplets\01582_ref_128.npy,data/hcr_train\triplets\01582_pos_64.npy,data/hcr_train\triplets\01582_pos_128.npy,data/hcr_train\triplets\01582_neg_64.npy,data/hcr_train\triplets\01582_neg_128.npy,0.7405,0.7278,0.91,32.9,165.9,232.9
1583,370,Hard,finfet_10nm,data/hcr_train\triplets\01583_ref_64.npy,data/hcr_train\triplets\01583_ref_128.npy,data/hcr_train\triplets\01583_pos_64.npy,data/hcr_train\triplets\01583_pos_128.npy,data/hcr_train\triplets\01583_neg_64.npy,data/hcr_train\triplets\01583_neg_128.npy,0.7405,0.7272,0.91,662.91,165.9,232.9
1584,370,Hard,finfet_10nm,data/hcr_train\triplets\01584_ref_64.npy,data/hcr_train\triplets\01584_ref_128.npy,data/hcr_train\triplets\01584_pos_64.npy,data/hcr_train\triplets\01584_pos_128.npy,data/hcr_train\triplets\01584_neg_64.npy,data/hcr_train\triplets\01584_neg_128.npy,0.7405,0.7267,0.91,31.1,165.9,232.9
1585,373,Medium,dram_dense,data/hcr_train\triplets\01585_ref_64.npy,data/hcr_train\triplets\01585_ref_128.npy,data/hcr_train\triplets\01585_pos_64.npy,data/hcr_train\triplets\01585_pos_128.npy,data/hcr_train\triplets\01585_neg_64.npy,data/hcr_train\triplets\01585_neg_128.npy,0.8654,0.8079,0.5,663.47,233.5,131.0
1586,373,Medium,dram_dense,data/hcr_train\triplets\01586_ref_64.npy,data/hcr_train\triplets\01586_ref_128.npy,data/hcr_train\triplets\01586_pos_64.npy,data/hcr_train\triplets\01586_pos_128.npy,data/hcr_train\triplets\01586_neg_64.npy,data/hcr_train\triplets\01586_neg_128.npy,0.8654,0.8034,0.5,67.0,233.5,131.0
1587,373,Medium,dram_dense,data/hcr_train\triplets\01587_ref_64.npy,data/hcr_train\triplets\01587_ref_128.npy,data/hcr_train\triplets\01587_pos_64.npy,data/hcr_train\triplets\01587_pos_128.npy,data/hcr_train\triplets\01587_neg_64.npy,data/hcr_train\triplets\01587_neg_128.npy,0.8654,0.7966,0.5,19.01,233.5,131.0
1588,373,Medium,dram_dense,data/hcr_train\triplets\01588_ref_64.npy,data/hcr_train\triplets\01588_ref_128.npy,data/hcr_train\triplets\01588_pos_64.npy,data/hcr_train\triplets\01588_pos_128.npy,data/hcr_train\triplets\01588_neg_64.npy,data/hcr_train\triplets\01588_neg_128.npy,0.8654,0.7931,0.5,19.01,233.5,131.0
1589,373,Medium,dram_dense,data/hcr_train\triplets\01589_ref_64.npy,data/hcr_train\triplets\01589_ref_128.npy,data/hcr_train\triplets\01589_pos_64.npy,data/hcr_train\triplets\01589_pos_128.npy,data/hcr_train\triplets\01589_neg_64.npy,data/hcr_train\triplets\01589_neg_128.npy,0.8654,0.7922,0.5,48.0,233.5,131.0
1590,374,Hard,finfet_10nm,data/hcr_train\triplets\01590_ref_64.npy,data/hcr_train\triplets\01590_ref_128.npy,data/hcr_train\triplets\01590_pos_64.npy,data/hcr_train\triplets\01590_pos_128.npy,data/hcr_train\triplets\01590_neg_64.npy,data/hcr_train\triplets\01590_neg_128.npy,0.7564,0.631,0.57,27.6,898.4,311.4
1591,374,Hard,finfet_10nm,data/hcr_train\triplets\01591_ref_64.npy,data/hcr_train\triplets\01591_ref_128.npy,data/hcr_train\triplets\01591_pos_64.npy,data/hcr_train\triplets\01591_pos_128.npy,data/hcr_train\triplets\01591_neg_64.npy,data/hcr_train\triplets\01591_neg_128.npy,0.7564,0.6039,0.57,52.62,898.4,311.4
1592,374,Hard,finfet_10nm,data/hcr_train\triplets\01592_ref_64.npy,data/hcr_train\triplets\01592_ref_128.npy,data/hcr_train\triplets\01592_pos_64.npy,data/hcr_train\triplets\01592_pos_128.npy,data/hcr_train\triplets\01592_neg_64.npy,data/hcr_train\triplets\01592_neg_128.npy,0.7564,0.598,0.57,992.86,898.4,311.4
1593,374,Hard,finfet_10nm,data/hcr_train\triplets\01593_ref_64.npy,data/hcr_train\triplets\01593_ref_128.npy,data/hcr_train\triplets\01593_pos_64.npy,data/hcr_train\triplets\01593_pos_128.npy,data/hcr_train\triplets\01593_neg_64.npy,data/hcr_train\triplets\01593_neg_128.npy,0.7564,0.5957,0.57,104.61,898.4,311.4
1594,374,Hard,finfet_10nm,data/hcr_train\triplets\01594_ref_64.npy,data/hcr_train\triplets\01594_ref_128.npy,data/hcr_train\triplets\01594_pos_64.npy,data/hcr_train\triplets\01594_pos_128.npy,data/hcr_train\triplets\01594_neg_64.npy,data/hcr_train\triplets\01594_neg_128.npy,0.7564,0.5953,0.57,1015.7,898.4,311.4
1595,375,Adversarial,finfet_7nm,data/hcr_train\triplets\01595_ref_64.npy,data/hcr_train\triplets\01595_ref_128.npy,data/hcr_train\triplets\01595_pos_64.npy,data/hcr_train\triplets\01595_pos_128.npy,data/hcr_train\triplets\01595_neg_64.npy,data/hcr_train\triplets\01595_neg_128.npy,0.293,0.288,4.2,589.2,224.2,921.2
1596,375,Adversarial,finfet_7nm,data/hcr_train\triplets\01596_ref_64.npy,data/hcr_train\triplets\01596_ref_128.npy,data/hcr_train\triplets\01596_pos_64.npy,data/hcr_train\triplets\01596_pos_128.npy,data/hcr_train\triplets\01596_neg_64.npy,data/hcr_train\triplets\01596_neg_128.npy,0.293,0.2667,4.2,452.21,224.2,921.2
1597,375,Adversarial,finfet_7nm,data/hcr_train\triplets\01597_ref_64.npy,data/hcr_train\triplets\01597_ref_128.npy,data/hcr_train\triplets\01597_pos_64.npy,data/hcr_train\triplets\01597_pos_128.npy,data/hcr_train\triplets\01597_neg_64.npy,data/hcr_train\triplets\01597_neg_128.npy,0.293,0.2537,4.2,22.8,224.2,921.2
1598,375,Adversarial,finfet_7nm,data/hcr_train\triplets\01598_ref_64.npy,data/hcr_train\triplets\01598_ref_128.npy,data/hcr_train\triplets\01598_pos_64.npy,data/hcr_train\triplets\01598_pos_128.npy,data/hcr_train\triplets\01598_neg_64.npy,data/hcr_train\triplets\01598_neg_128.npy,0.293,0.2522,4.2,528.2,224.2,921.2
1599,375,Adversarial,finfet_7nm,data/hcr_train\triplets\01599_ref_64.npy,data/hcr_train\triplets\01599_ref_128.npy,data/hcr_train\triplets\01599_pos_64.npy,data/hcr_train\triplets\01599_pos_128.npy,data/hcr_train\triplets\01599_neg_64.npy,data/hcr_train\triplets\01599_neg_128.npy,0.293,0.2507,4.2,429.2,224.2,921.2
1600,376,Easy,dram_1x,data/hcr_train\triplets\01600_ref_64.npy,data/hcr_train\triplets\01600_ref_128.npy,data/hcr_train\triplets\01600_pos_64.npy,data/hcr_train\triplets\01600_pos_128.npy,data/hcr_train\triplets\01600_neg_64.npy,data/hcr_train\triplets\01600_neg_128.npy,0.9212,0.9147,0.28,64.8,649.2,59.2
1601,376,Easy,dram_1x,data/hcr_train\triplets\01601_ref_64.npy,data/hcr_train\triplets\01601_ref_128.npy,data/hcr_train\triplets\01601_pos_64.npy,data/hcr_train\triplets\01601_pos_128.npy,data/hcr_train\triplets\01601_neg_64.npy,data/hcr_train\triplets\01601_neg_128.npy,0.9212,0.9044,0.28,94.42,649.2,59.2
1602,376,Easy,dram_1x,data/hcr_train\triplets\01602_ref_64.npy,data/hcr_train\triplets\01602_ref_128.npy,data/hcr_train\triplets\01602_pos_64.npy,data/hcr_train\triplets\01602_pos_128.npy,data/hcr_train\triplets\01602_neg_64.npy,data/hcr_train\triplets\01602_neg_128.npy,0.9212,0.9013,0.28,108.13,649.2,59.2
1603,376,Easy,dram_1x,data/hcr_train\triplets\01603_ref_64.npy,data/hcr_train\triplets\01603_ref_128.npy,data/hcr_train\triplets\01603_pos_64.npy,data/hcr_train\triplets\01603_pos_128.npy,data/hcr_train\triplets\01603_neg_64.npy,data/hcr_train\triplets\01603_neg_128.npy,0.9212,0.8953,0.28,119.02,649.2,59.2
1604,376,Easy,dram_1x,data/hcr_train\triplets\01604_ref_64.npy,data/hcr_train\triplets\01604_ref_128.npy,data/hcr_train\triplets\01604_pos_64.npy,data/hcr_train\triplets\01604_pos_128.npy,data/hcr_train\triplets\01604_neg_64.npy,data/hcr_train\triplets\01604_neg_128.npy,0.9212,0.8946,0.28,21.8,649.2,59.2
1605,377,Medium,dram_dense,data/hcr_train\triplets\01605_ref_64.npy,data/hcr_train\triplets\01605_ref_128.npy,data/hcr_train\triplets\01605_pos_64.npy,data/hcr_train\triplets\01605_pos_128.npy,data/hcr_train\triplets\01605_neg_64.npy,data/hcr_train\triplets\01605_neg_128.npy,0.8786,0.8657,0.71,57.3,422.7,272.9
1606,377,Medium,dram_dense,data/hcr_train\triplets\01606_ref_64.npy,data/hcr_train\triplets\01606_ref_128.npy,data/hcr_train\triplets\01606_pos_64.npy,data/hcr_train\triplets\01606_pos_128.npy,data/hcr_train\triplets\01606_neg_64.npy,data/hcr_train\triplets\01606_neg_128.npy,0.8786,0.863,0.71,28.3,422.7,272.9
1607,377,Medium,dram_dense,data/hcr_train\triplets\01607_ref_64.npy,data/hcr_train\triplets\01607_ref_128.npy,data/hcr_train\triplets\01607_pos_64.npy,data/hcr_train\triplets\01607_pos_128.npy,data/hcr_train\triplets\01607_neg_64.npy,data/hcr_train\triplets\01607_neg_128.npy,0.8786,0.8592,0.71,57.7,422.7,272.9
1608,377,Medium,dram_dense,data/hcr_train\triplets\01608_ref_64.npy,data/hcr_train\triplets\01608_ref_128.npy,data/hcr_train\triplets\01608_pos_64.npy,data/hcr_train\triplets\01608_pos_128.npy,data/hcr_train\triplets\01608_neg_64.npy,data/hcr_train\triplets\01608_neg_128.npy,0.8786,0.847,0.71,71.3,422.7,272.9
1609,377,Medium,dram_dense,data/hcr_train\triplets\01609_ref_64.npy,data/hcr_train\triplets\01609_ref_128.npy,data/hcr_train\triplets\01609_pos_64.npy,data/hcr_train\triplets\01609_pos_128.npy,data/hcr_train\triplets\01609_neg_64.npy,data/hcr_train\triplets\01609_neg_128.npy,0.8786,0.8408,0.71,14.7,422.7,272.9
1610,379,Adversarial,finfet_7nm,data/hcr_train\triplets\01610_ref_64.npy,data/hcr_train\triplets\01610_ref_128.npy,data/hcr_train\triplets\01610_pos_64.npy,data/hcr_train\triplets\01610_pos_128.npy,data/hcr_train\triplets\01610_neg_64.npy,data/hcr_train\triplets\01610_neg_128.npy,0.4048,0.3592,2.52,30.5,940.5,578.7
1611,379,Adversarial,finfet_7nm,data/hcr_train\triplets\01611_ref_64.npy,data/hcr_train\triplets\01611_ref_128.npy,data/hcr_train\triplets\01611_pos_64.npy,data/hcr_train\triplets\01611_pos_128.npy,data/hcr_train\triplets\01611_neg_64.npy,data/hcr_train\triplets\01611_neg_128.npy,0.4048,0.3463,2.52,16.5,940.5,578.7
1612,379,Adversarial,finfet_7nm,data/hcr_train\triplets\01612_ref_64.npy,data/hcr_train\triplets\01612_ref_128.npy,data/hcr_train\triplets\01612_pos_64.npy,data/hcr_train\triplets\01612_pos_128.npy,data/hcr_train\triplets\01612_neg_64.npy,data/hcr_train\triplets\01612_neg_128.npy,0.4048,0.3271,2.52,851.51,940.5,578.7
1613,379,Adversarial,finfet_7nm,data/hcr_train\triplets\01613_ref_64.npy,data/hcr_train\triplets\01613_ref_128.npy,data/hcr_train\triplets\01613_pos_64.npy,data/hcr_train\triplets\01613_pos_128.npy,data/hcr_train\triplets\01613_neg_64.npy,data/hcr_train\triplets\01613_neg_128.npy,0.4048,0.3214,2.52,803.51,940.5,578.7
